data,data2
0.000164465540865385,119268.198715395
0.000164527103920118,119268.515263464
0.000164588666974852,119268.831811533
0.000164650230029586,119269.148359602
0.00016471179308432,119269.464907671
0.000164773356139053,119269.781455741
0.000164834919193787,119270.09800381
0.000164896482248521,119270.414551879
0.000164958045303254,119270.731099948
0.000165019608357988,119271.047648017
0.000165081171412722,119271.364196087
0.000165142734467456,119271.680744156
0.000165204297522189,119271.997292225
0.000165265860576923,119272.313840294
0.000165327423631657,119272.630388363
0.000165388986686391,119272.946936432
0.000165450549741124,119273.263484502
0.000165512112795858,119273.580032571
0.000165573675850592,119273.89658064
0.000165635238905325,119274.213128709
0.000165696801960059,119274.529676778
0.000165758365014793,119274.846224847
0.000165819928069527,119275.162772917
0.00016588149112426,119275.479320986
0.000165943054178994,119275.795869055
0.000166004617233728,119276.112417124
0.000166066180288462,119276.428965193
0.000166127743343195,119276.745513262
0.000166189306397929,119277.062061332
0.000166250869452663,119277.378609401
0.000166312432507396,119277.69515747
0.00016637399556213,119278.011705539
0.000166435558616864,119278.328253608
0.000166497121671598,119278.644801678
0.000166558684726331,119278.961349747
0.000166620247781065,119279.277897816
0.000166681810835799,119280.32789355
0.000166743373890533,119283.632591659
0.000166804936945266,119286.937289768
0.0001668665,119290.241987878
0.000166928063054734,119293.546685987
0.000166989626109467,119296.851384097
0.000167051189164201,119300.156082206
0.000167112752218935,119303.460780316
0.000167174315273669,119306.765478425
0.000167235878328402,119310.070176535
0.000167297441383136,119313.374874644
0.00016735900443787,119316.679572754
0.000167420567492604,119319.984270863
0.000167482130547337,119323.288968972
0.000167543693602071,119326.593667082
0.000167605256656805,119329.898365191
0.000167666819711538,119333.203063301
0.000167728382766272,119336.50776141
0.000167789945821006,119339.81245952
0.00016785150887574,119343.117157629
0.000167913071930473,119346.421855739
0.000167974634985207,119349.726553848
0.000168036198039941,119353.031251958
0.000168097761094675,119356.335950067
0.000168159324149408,119359.640648176
0.000168220887204142,119362.945346286
0.000168282450258876,119366.250044395
0.000168344013313609,119369.554742505
0.000168405576368343,119372.859440614
0.000168467139423077,119376.164138724
0.000168528702477811,119379.468836833
0.000168590265532544,119382.773534943
0.000168651828587278,119386.078233052
0.000168713391642012,119389.382931162
0.000168774954696746,119392.687629271
0.000168836517751479,119395.992327381
0.000168898080806213,119399.29702549
0.000168959643860947,119402.601723599
0.00016902120691568,119405.906421709
0.000169082769970414,119409.211119818
0.000169144333025148,119412.515817928
0.000169205896079882,119415.820516037
0.000169267459134615,119419.125214147
0.000169329022189349,119422.429912256
0.000169390585244083,119425.734610366
0.000169452148298817,119429.039308475
0.00016951371135355,119432.344006585
0.000169575274408284,119435.648704694
0.000169636837463018,119438.953402803
0.000169698400517751,119442.258100913
0.000169759963572485,119445.562799022
0.000169821526627219,119448.867497132
0.000169883089681953,119452.172195241
0.000169944652736686,119455.476893351
0.00017000621579142,119458.78159146
0.000170067778846154,119462.08628957
0.000170129341900888,119465.390987679
0.000170190904955621,119468.695685789
0.000170252468010355,119472.000383898
0.000170314031065089,119475.305082007
0.000170375594119822,119478.609780117
0.000170437157174556,119481.914478226
0.00017049872022929,119485.219176336
0.000170560283284024,119488.523874445
0.000170621846338757,119491.828572555
0.000170683409393491,119495.133270664
0.000170744972448225,119498.437968774
0.000170806535502959,119501.742666883
0.000170868098557692,119505.047364993
0.000170929661612426,119508.352063102
0.00017099122466716,119511.656761212
0.000171052787721893,119514.961459321
0.000171114350776627,119518.26615743
0.000171175913831361,119521.57085554
0.000171237476886095,119524.875553649
0.000171299039940828,119528.180251759
0.000171360602995562,119531.484949868
0.000171422166050296,119534.789647978
0.00017148372910503,119538.094346087
0.000171545292159763,119541.399044197
0.000171606855214497,119544.703742306
0.000171668418269231,119548.008440416
0.000171729981323964,119551.313138525
0.000171791544378698,119554.617836634
0.000171853107433432,119557.922534744
0.000171914670488166,119561.227232853
0.000171976233542899,119564.531930963
0.000172037796597633,119567.836629072
0.000172099359652367,119571.141327182
0.000172160922707101,119574.446025291
0.000172222485761834,119577.750723401
0.000172284048816568,119581.05542151
0.000172345611871302,119584.36011962
0.000172407174926035,119587.664817729
0.000172468737980769,119590.975634475
0.000172530301035503,119594.287185494
0.000172591864090237,119597.598736514
0.00017265342714497,119600.910287533
0.000172714990199704,119604.221838552
0.000172776553254438,119607.533389571
0.000172838116309172,119610.844940591
0.000172899679363905,119614.15649161
0.000172961242418639,119617.468042629
0.000173022805473373,119620.779593648
0.000173084368528106,119624.091144668
0.00017314593158284,119627.402695687
0.000173207494637574,119630.714246706
0.000173269057692308,119634.025797726
0.000173330620747041,119637.337348745
0.000173392183801775,119640.648899764
0.000173453746856509,119643.960450783
0.000173515309911243,119647.272001803
0.000173576872965976,119650.583552822
0.00017363843602071,119653.895103841
0.000173699999075444,119657.20665486
0.000173761562130178,119660.51820588
0.000173823125184911,119663.829756899
0.000173884688239645,119667.141307918
0.000173946251294379,119670.452858937
0.000174007814349112,119673.764409957
0.000174069377403846,119677.075960976
0.00017413094045858,119680.387511995
0.000174192503513314,119683.699063015
0.000174254066568047,119687.010614034
0.000174315629622781,119690.322165053
0.000174377192677515,119693.633716072
0.000174438755732249,119696.945267092
0.000174500318786982,119700.256818111
0.000174561881841716,119703.56836913
0.00017462344489645,119706.879920149
0.000174685007951183,119710.191471169
0.000174746571005917,119713.503022188
0.000174808134060651,119716.814573207
0.000174869697115385,119720.126124227
0.000174931260170118,119723.437675246
0.000174992823224852,119726.749226265
0.000175054386279586,119730.060777284
0.00017511594933432,119733.372328304
0.000175177512389053,119736.683879323
0.000175239075443787,119739.995430342
0.000175300638498521,119743.306981361
0.000175362201553254,119746.618532381
0.000175423764607988,119749.9300834
0.000175485327662722,119753.241634419
0.000175546890717456,119756.553185439
0.000175608453772189,119759.864736458
0.000175670016826923,119763.176287477
0.000175731579881657,119766.487838496
0.000175793142936391,119769.799389516
0.000175854705991124,119773.110940535
0.000175916269045858,119776.422491554
0.000175977832100592,119779.734042573
0.000176039395155325,119783.045593593
0.000176100958210059,119786.357144612
0.000176162521264793,119789.668695631
0.000176224084319527,119792.98024665
0.00017628564737426,119796.29179767
0.000176347210428994,119799.603348689
0.000176408773483728,119802.914899708
0.000176470336538462,119806.226450728
0.000176531899593195,119809.538001747
0.000176593462647929,119812.849552766
0.000176655025702663,119816.161103785
0.000176716588757396,119819.472654805
0.00017677815181213,119822.784205824
0.000176839714866864,119826.095756843
0.000176901277921598,119829.407307862
0.000176962840976331,119832.718858882
0.000177024404031065,119836.030409901
0.000177085967085799,119839.34196092
0.000177147530140533,119842.65351194
0.000177209093195266,119845.965062959
0.00017727065625,119849.276613978
0.000177332219304734,119852.588164997
0.000177393782359467,119855.899716017
0.000177455345414201,119859.211267036
0.000177516908468935,119862.522818055
0.000177578471523669,119865.834369074
0.000177640034578402,119869.145920094
0.000177701597633136,119872.457471113
0.00017776316068787,119875.769022132
0.000177824723742604,119879.080573152
0.000177886286797337,119882.392124171
0.000177947849852071,119885.70367519
0.000178009412906805,119889.015226209
0.000178070975961538,119892.326777229
0.000178132539016272,119895.638328248
0.000178194102071006,119898.949879267
0.00017825566512574,119902.261430286
0.000178317228180473,119905.572981306
0.000178378791235207,119908.884532325
0.000178440354289941,119912.196083344
0.000178501917344675,119915.507634363
0.000178563480399408,119918.819185383
0.000178625043454142,119924.130680107
0.000178686606508876,119929.737430361
0.000178748169563609,119935.344180615
0.000178809732618343,119940.950930869
0.000178871295673077,119946.557681123
0.000178932858727811,119952.164431377
0.000178994421782544,119957.771181631
0.000179055984837278,119963.377931885
0.000179117547892012,119968.984682139
0.000179179110946746,119974.591432393
0.000179240674001479,119980.198182647
0.000179302237056213,119985.804932901
0.000179363800110947,119991.411683155
0.00017942536316568,119997.018433409
0.000179486926220414,120002.625183663
0.000179548489275148,120008.231933917
0.000179610052329882,120013.838684171
0.000179671615384615,120019.445434425
0.000179733178439349,120025.052184679
0.000179794741494083,120030.658934933
0.000179856304548817,120036.265685187
0.00017991786760355,120041.872435441
0.000179979430658284,120047.479185695
0.000180040993713018,120053.08593595
0.000180102556767751,120058.692686204
0.000180164119822485,120064.299436458
0.000180225682877219,120069.906186712
0.000180287245931953,120075.512936966
0.000180348808986686,120081.11968722
0.00018041037204142,120086.726437474
0.000180471935096154,120092.333187728
0.000180533498150888,120097.939937982
0.000180595061205621,120103.546688236
0.000180656624260355,120109.15343849
0.000180718187315089,120114.760188744
0.000180779750369822,120120.366938998
0.000180841313424556,120125.973689252
0.00018090287647929,120131.580439506
0.000180964439534024,120137.18718976
0.000181026002588757,120142.793940014
0.000181087565643491,120148.400690268
0.000181149128698225,120154.007440522
0.000181210691752959,120159.614190776
0.000181272254807692,120165.22094103
0.000181333817862426,120170.827691284
0.00018139538091716,120176.434441538
0.000181456943971893,120182.041191792
0.000181518507026627,120187.647942046
0.000181580070081361,120193.2546923
0.000181641633136095,120198.861442554
0.000181703196190828,120204.468192808
0.000181764759245562,120210.074943062
0.000181826322300296,120215.681693316
0.00018188788535503,120221.28844357
0.000181949448409763,120226.895193824
0.000182011011464497,120232.501944078
0.000182072574519231,120238.108694332
0.000182134137573964,120243.715444586
0.000182195700628698,120249.32219484
0.000182257263683432,120254.928945094
0.000182318826738166,120260.535695348
0.000182380389792899,120266.142445602
0.000182441952847633,120271.749195856
0.000182503515902367,120277.35594611
0.000182565078957101,120282.962696364
0.000182626642011834,120288.569446618
0.000182688205066568,120294.176196872
0.000182749768121302,120299.782947126
0.000182811331176035,120305.38969738
0.000182872894230769,120310.996447634
0.000182934457285503,120316.603197889
0.000182996020340237,120322.209948143
0.00018305758339497,120327.816698397
0.000183119146449704,120333.423448651
0.000183180709504438,120339.030198905
0.000183242272559172,120344.636949159
0.000183303835613905,120350.243699413
0.000183365398668639,120355.850449667
0.000183426961723373,120361.457199921
0.000183488524778107,120367.063950175
0.00018355008783284,120372.670700429
0.000183611650887574,120378.277450683
0.000183673213942308,120383.884200937
0.000183734776997041,120389.490951191
0.000183796340051775,120395.097701445
0.000183857903106509,120400.704451699
0.000183919466161243,120406.311201953
0.000183981029215976,120411.917952207
0.00018404259227071,120417.524702461
0.000184104155325444,120423.131452715
0.000184165718380177,120428.738202969
0.000184227281434911,120434.344953223
0.000184288844489645,120439.951703477
0.000184350407544379,120445.558453731
0.000184411970599112,120451.165203985
0.000184473533653846,120456.771954239
0.00018453509670858,120462.378704493
0.000184596659763314,120467.985454747
0.000184658222818047,120473.592205001
0.000184719785872781,120479.198955255
0.000184781348927515,120484.805705509
0.000184842911982249,120490.412455763
0.000184904475036982,120496.019206017
0.000184966038091716,120501.625956271
0.00018502760114645,120507.232706525
0.000185089164201183,120512.839456779
0.000185150727255917,120518.446207033
0.000185212290310651,120524.019196203
0.000185273853365385,120529.549227382
0.000185335416420118,120535.079258561
0.000185396979474852,120540.60928974
0.000185458542529586,120546.139320919
0.00018552010558432,120551.669352098
0.000185581668639053,120557.199383277
0.000185643231693787,120562.729414456
0.000185704794748521,120568.259445635
0.000185766357803254,120573.789476814
0.000185827920857988,120579.319507993
0.000185889483912722,120584.849539172
0.000185951046967456,120590.379570351
0.000186012610022189,120595.90960153
0.000186074173076923,120601.439632709
0.000186135736131657,120606.969663888
0.000186197299186391,120612.499695067
0.000186258862241124,120618.029726246
0.000186320425295858,120623.559757425
0.000186381988350592,120629.089788604
0.000186443551405325,120634.619819783
0.000186505114460059,120640.149850962
0.000186566677514793,120645.679882141
0.000186628240569527,120651.20991332
0.00018668980362426,120656.739944499
0.000186751366678994,120662.269975678
0.000186812929733728,120667.800006857
0.000186874492788462,120673.330038036
0.000186936055843195,120678.860069215
0.000186997618897929,120684.390100394
0.000187059181952663,120689.920131573
0.000187120745007396,120695.450162752
0.00018718230806213,120700.980193931
0.000187243871116864,120706.51022511
0.000187305434171598,120712.040256289
0.000187366997226331,120717.570287468
0.000187428560281065,120723.100318647
0.000187490123335799,120728.630349826
0.000187551686390533,120734.160381005
0.000187613249445266,120739.690412184
0.0001876748125,120745.220443363
0.000187736375554734,120750.750474542
0.000187797938609467,120756.280505721
0.000187859501664201,120761.8105369
0.000187921064718935,120767.340568079
0.000187982627773669,120772.870599258
0.000188044190828402,120778.400630437
0.000188105753883136,120783.930661616
0.00018816731693787,120789.460692795
0.000188228879992604,120794.990723974
0.000188290443047337,120800.520755153
0.000188352006102071,120806.050786332
0.000188413569156805,120811.580817511
0.000188475132211538,120817.11084869
0.000188536695266272,120822.64087987
0.000188598258321006,120828.170911049
0.00018865982137574,120833.700942228
0.000188721384430473,120839.230973407
0.000188782947485207,120844.761004586
0.000188844510539941,120850.291035765
0.000188906073594675,120855.821066944
0.000188967636649408,120861.351098123
0.000189029199704142,120866.881129302
0.000189090762758876,120872.411160481
0.000189152325813609,120877.94119166
0.000189213888868343,120883.471222839
0.000189275451923077,120889.001254018
0.000189337014977811,120894.531285197
0.000189398578032544,120900.061316376
0.000189460141087278,120905.591347555
0.000189521704142012,120911.121378734
0.000189583267196746,120916.651409913
0.000189644830251479,120922.181441092
0.000189706393306213,120927.711472271
0.000189767956360947,120933.24150345
0.00018982951941568,120938.771534629
0.000189891082470414,120944.301565808
0.000189952645525148,120949.831596987
0.000190014208579882,120955.361628166
0.000190075771634615,120960.891659345
0.000190137334689349,120966.421690524
0.000190198897744083,120971.951721703
0.000190260460798817,120977.481752882
0.00019032202385355,120983.011784061
0.000190383586908284,120988.54181524
0.000190445149963018,120994.071846419
0.000190506713017751,120999.601877598
0.000190568276072485,121005.131908777
0.000190629839127219,121010.661939956
0.000190691402181953,121016.191971135
0.000190752965236686,121021.722002314
0.00019081452829142,121027.252033493
0.000190876091346154,121032.782064672
0.000190937654400888,121038.312095851
0.000190999217455621,121043.84212703
0.000191060780510355,121049.372158209
0.000191122343565089,121054.902189388
0.000191183906619822,121060.432220567
0.000191245469674556,121065.962251746
0.00019130703272929,121071.492282925
0.000191368595784024,121077.022314104
0.000191430158838757,121082.552345283
0.000191491721893491,121088.082376462
0.000191553284948225,121093.612407641
0.000191614848002959,121099.14243882
0.000191676411057692,121104.672469999
0.000191737974112426,121110.202501179
0.00019179953716716,121115.732532358
0.000191861100221893,121121.262563537
0.000191922663276627,121126.792594716
0.000191984226331361,121132.322625895
0.000192045789386095,121137.852657074
0.000192107352440828,121143.382688253
0.000192168915495562,121148.912719432
0.000192230478550296,121154.442750611
0.00019229204160503,121159.97278179
0.000192353604659763,121166.816767391
0.000192415167714497,121174.108950823
0.000192476730769231,121181.401134255
0.000192538293823964,121188.693317687
0.000192599856878698,121195.985501119
0.000192661419933432,121203.277684551
0.000192722982988166,121210.569867984
0.000192784546042899,121217.862051416
0.000192846109097633,121225.154234848
0.000192907672152367,121232.44641828
0.000192969235207101,121239.738601712
0.000193030798261834,121247.030785145
0.000193092361316568,121254.322968577
0.000193153924371302,121261.615152009
0.000193215487426035,121268.907335441
0.000193277050480769,121276.199518873
0.000193338613535503,121283.491702306
0.000193400176590237,121290.783885738
0.00019346173964497,121298.07606917
0.000193523302699704,121305.368252602
0.000193584865754438,121312.660436034
0.000193646428809172,121319.952619466
0.000193707991863905,121327.244802899
0.000193769554918639,121334.536986331
0.000193831117973373,121341.829169763
0.000193892681028107,121349.121353195
0.00019395424408284,121356.413536627
0.000194015807137574,121363.70572006
0.000194077370192308,121370.997903492
0.000194138933247041,121378.290086924
0.000194200496301775,121385.582270356
0.000194262059356509,121392.874453788
0.000194323622411243,121400.16663722
0.000194385185465976,121407.458820653
0.00019444674852071,121414.751004085
0.000194508311575444,121422.043187517
0.000194569874630178,121429.335370949
0.000194631437684911,121436.627554381
0.000194693000739645,121443.919737814
0.000194754563794379,121451.211921246
0.000194816126849112,121458.504104678
0.000194877689903846,121465.79628811
0.00019493925295858,121473.088471542
0.000195000816013314,121480.380654975
0.000195062379068047,121487.672838407
0.000195123942122781,121494.965021839
0.000195185505177515,121502.257205271
0.000195247068232249,121509.549388703
0.000195308631286982,121516.841572135
0.000195370194341716,121524.133755568
0.00019543175739645,121531.425939
0.000195493320451183,121538.718122432
0.000195554883505917,121546.010305864
0.000195616446560651,121553.302489296
0.000195678009615385,121560.594672729
0.000195739572670118,121567.886856161
0.000195801135724852,121575.179039593
0.000195862698779586,121582.471223025
0.00019592426183432,121589.763406457
0.000195985824889053,121597.05558989
0.000196047387943787,121604.347773322
0.000196108950998521,121611.639956754
0.000196170514053254,121618.932140186
0.000196232077107988,121626.224323618
0.000196293640162722,121633.51650705
0.000196355203217456,121640.808690483
0.000196416766272189,121648.100873915
0.000196478329326923,121655.393057347
0.000196539892381657,121662.685240779
0.000196601455436391,121669.977424211
0.000196663018491124,121677.269607644
0.000196724581545858,121684.561791076
0.000196786144600592,121691.853974508
0.000196847707655325,121699.14615794
0.000196909270710059,121706.438341372
0.000196970833764793,121713.730524805
0.000197032396819527,121721.022708237
0.00019709395987426,121728.314891669
0.000197155522928994,121735.607075101
0.000197217085983728,121742.899258533
0.000197278649038462,121750.191441965
0.000197340212093195,121757.483625398
0.000197401775147929,121764.77580883
0.000197463338202663,121772.067992262
0.000197524901257396,121779.360175694
0.00019758646431213,121786.652359126
0.000197648027366864,121793.944542559
0.000197709590421598,121801.236725991
0.000197771153476331,121808.528909423
0.000197832716531065,121815.821092855
0.000197894279585799,121823.113276287
0.000197955842640533,121830.405459719
0.000198017405695266,121837.697643152
0.00019807896875,121844.989826584
0.000198140531804734,121852.282010016
0.000198202094859467,121859.574193448
0.000198263657914201,121866.86637688
0.000198325220968935,121874.158560313
0.000198386784023669,121881.450743745
0.000198448347078402,121888.742927177
0.000198509910133136,121896.035110609
0.00019857147318787,121903.327294041
0.000198633036242604,121910.619477474
0.000198694599297337,121917.911660906
0.000198756162352071,121925.203844338
0.000198817725406805,121932.49602777
0.000198879288461538,121939.788211202
0.000198940851516272,121947.080394634
0.000199002414571006,121954.372578067
0.00019906397762574,121961.664761499
0.000199125540680473,121968.956944931
0.000199187103735207,121976.249128363
0.000199248666789941,121983.541311795
0.000199310229844675,121990.833495228
0.000199371792899408,121998.12567866
0.000199433355954142,122005.417862092
0.000199494919008876,122012.710045524
0.000199556482063609,122020.002228956
0.000199618045118343,122027.294412388
0.000199679608173077,122034.586595821
0.000199741171227811,122041.878779253
0.000199802734282544,122049.170962685
0.000199864297337278,122056.463146117
0.000199925860392012,122063.755329549
0.000199987423446746,122071.047512982
0.000200048986501479,122078.212039529
0.000200110549556213,122085.343792076
0.000200172112610947,122092.475544623
0.00020023367566568,122099.60729717
0.000200295238720414,122106.739049718
0.000200356801775148,122113.870802265
0.000200418364829882,122121.002554812
0.000200479927884615,122128.134307359
0.000200541490939349,122135.266059906
0.000200603053994083,122142.397812453
0.000200664617048817,122149.529565
0.00020072618010355,122156.661317548
0.000200787743158284,122163.793070095
0.000200849306213018,122170.924822642
0.000200910869267751,122178.056575189
0.000200972432322485,122185.188327736
0.000201033995377219,122192.320080283
0.000201095558431953,122199.45183283
0.000201157121486686,122206.583585378
0.00020121868454142,122213.715337925
0.000201280247596154,122220.847090472
0.000201341810650888,122227.978843019
0.000201403373705621,122235.110595566
0.000201464936760355,122242.242348113
0.000201526499815089,122249.37410066
0.000201588062869822,122256.505853208
0.000201649625924556,122263.637605755
0.00020171118897929,122270.769358302
0.000201772752034024,122277.901110849
0.000201834315088757,122285.032863396
0.000201895878143491,122292.164615943
0.000201957441198225,122299.29636849
0.000202019004252959,122306.428121038
0.000202080567307692,122313.559873585
0.000202142130362426,122320.691626132
0.00020220369341716,122327.823378679
0.000202265256471893,122334.955131226
0.000202326819526627,122342.086883773
0.000202388382581361,122349.21863632
0.000202449945636095,122356.350388868
0.000202511508690828,122363.482141415
0.000202573071745562,122370.613893962
0.000202634634800296,122377.745646509
0.00020269619785503,122384.877399056
0.000202757760909763,122392.009151603
0.000202819323964497,122399.14090415
0.000202880887019231,122406.272656698
0.000202942450073964,122413.404409245
0.000203004013128698,122420.536161792
0.000203065576183432,122427.667914339
0.000203127139238166,122434.799666886
0.000203188702292899,122441.931419433
0.000203250265347633,122449.06317198
0.000203311828402367,122456.194924528
0.000203373391457101,122463.326677075
0.000203434954511834,122470.458429622
0.000203496517566568,122477.590182169
0.000203558080621302,122484.721934716
0.000203619643676036,122491.853687263
0.000203681206730769,122498.985439811
0.000203742769785503,122506.117192358
0.000203804332840237,122513.248944905
0.00020386589589497,122520.380697452
0.000203927458949704,122527.512449999
0.000203989022004438,122534.644202546
0.000204050585059172,122541.775955093
0.000204112148113905,122548.907707641
0.000204173711168639,122556.039460188
0.000204235274223373,122563.171212735
0.000204296837278106,122570.302965282
0.00020435840033284,122577.434717829
0.000204419963387574,122584.566470376
0.000204481526442308,122591.698222923
0.000204543089497041,122598.829975471
0.000204604652551775,122605.961728018
0.000204666215606509,122613.093480565
0.000204727778661243,122620.225233112
0.000204789341715976,122627.356985659
0.00020485090477071,122634.488738206
0.000204912467825444,122641.620490753
0.000204974030880178,122648.752243301
0.000205035593934911,122655.883995848
0.000205097156989645,122663.015748395
0.000205158720044379,122670.147500942
0.000205220283099112,122677.279253489
0.000205281846153846,122684.411006036
0.00020534340920858,122691.542758583
0.000205404972263314,122698.674511131
0.000205466535318047,122705.806263678
0.000205528098372781,122712.938016225
0.000205589661427515,122720.069768772
0.000205651224482249,122727.201521319
0.000205712787536982,122734.333273866
0.000205774350591716,122741.465026413
0.00020583591364645,122748.596778961
0.000205897476701183,122755.728531508
0.000205959039755917,122762.860284055
0.000206020602810651,122769.992036602
0.000206082165865385,122777.123789149
0.000206143728920118,122784.255541696
0.000206205291974852,122791.387294243
0.000206266855029586,122798.519046791
0.00020632841808432,122805.650799338
0.000206389981139053,122812.782551885
0.000206451544193787,122819.914304432
0.000206513107248521,122827.046056979
0.000206574670303254,122834.177809526
0.000206636233357988,122841.309562073
0.000206697796412722,122848.441314621
0.000206759359467456,122855.573067168
0.000206820922522189,122862.704819715
0.000206882485576923,122869.836572262
0.000206944048631657,122876.968324809
0.000207005611686391,122884.100077356
0.000207067174741124,122891.231829903
0.000207128737795858,122898.363582451
0.000207190300850592,122905.495334998
0.000207251863905325,122912.627087545
0.000207313426960059,122919.758840092
0.000207374990014793,122926.890592639
0.000207436553069527,122934.022345186
0.00020749811612426,122941.154097733
0.000207559679178994,122948.285850281
0.000207621242233728,122955.417602828
0.000207682805288462,122962.549355375
0.000207744368343195,122969.681107922
0.000207805931397929,122976.812860469
0.000207867494452663,122983.944613016
0.000207929057507396,122991.076365563
0.00020799062056213,122998.208118111
0.000208052183616864,123005.339870658
0.000208113746671598,123012.471623205
0.000208175309726331,123019.603375752
0.000208236872781065,123026.735128299
0.000208298435835799,123033.866880846
0.000208359998890533,123041.569858942
0.000208421561945266,123050.018766158
0.000208483125,123058.467673374
0.000208544688054734,123066.91658059
0.000208606251109467,123075.365487806
0.000208667814164201,123083.814395023
0.000208729377218935,123092.263302239
0.000208790940273669,123100.712209455
0.000208852503328402,123109.161116671
0.000208914066383136,123117.610023887
0.00020897562943787,123126.058931103
0.000209037192492604,123134.507838319
0.000209098755547337,123142.956745535
0.000209160318602071,123151.405652751
0.000209221881656805,123159.854559967
0.000209283444711538,123168.303467183
0.000209345007766272,123176.752374399
0.000209406570821006,123185.201281615
0.00020946813387574,123193.650188831
0.000209529696930473,123202.099096047
0.000209591259985207,123210.548003264
0.000209652823039941,123218.99691048
0.000209714386094675,123227.445817696
0.000209775949149408,123235.894724912
0.000209837512204142,123244.343632128
0.000209899075258876,123252.792539344
0.000209960638313609,123261.24144656
0.000210022201368343,123269.690353776
0.000210083764423077,123278.139260992
0.000210145327477811,123286.588168208
0.000210206890532544,123295.037075424
0.000210268453587278,123303.48598264
0.000210330016642012,123311.934889856
0.000210391579696746,123320.383797072
0.000210453142751479,123328.832704288
0.000210514705806213,123337.281611505
0.000210576268860947,123345.730518721
0.00021063783191568,123354.179425937
0.000210699394970414,123362.628333153
0.000210760958025148,123371.077240369
0.000210822521079882,123379.526147585
0.000210884084134615,123387.975054801
0.000210945647189349,123396.423962017
0.000211007210244083,123404.872869233
0.000211068773298817,123413.321776449
0.00021113033635355,123421.770683665
0.000211191899408284,123430.219590881
0.000211253462463018,123438.668498097
0.000211315025517751,123447.117405313
0.000211376588572485,123455.566312529
0.000211438151627219,123464.015219746
0.000211499714681953,123472.464126962
0.000211561277736686,123480.913034178
0.00021162284079142,123489.361941394
0.000211684403846154,123497.81084861
0.000211745966900888,123506.259755826
0.000211807529955621,123514.708663042
0.000211869093010355,123523.157570258
0.000211930656065089,123531.606477474
0.000211992219119822,123540.05538469
0.000212053782174556,123548.504291906
0.00021211534522929,123556.953199122
0.000212176908284024,123565.402106338
0.000212238471338757,123573.851013554
0.000212300034393491,123582.29992077
0.000212361597448225,123590.748827987
0.000212423160502959,123599.197735203
0.000212484723557692,123607.646642419
0.000212546286612426,123616.095549635
0.00021260784966716,123624.544456851
0.000212669412721893,123632.993364067
0.000212730975776627,123641.442271283
0.000212792538831361,123649.891178499
0.000212854101886095,123658.340085715
0.000212915664940828,123666.788992931
0.000212977227995562,123675.237900147
0.000213038791050296,123683.686807363
0.00021310035410503,123692.135714579
0.000213161917159763,123700.584621795
0.000213223480214497,123709.033529011
0.000213285043269231,123717.482436227
0.000213346606323965,123725.931343444
0.000213408169378698,123734.38025066
0.000213469732433432,123742.829157876
0.000213531295488166,123751.278065092
0.000213592858542899,123759.726972308
0.000213654421597633,123768.175879524
0.000213715984652367,123776.62478674
0.000213777547707101,123785.073693956
0.000213839110761834,123793.522601172
0.000213900673816568,123801.971508388
0.000213962236871302,123810.420415604
0.000214023799926035,123818.86932282
0.000214085362980769,123827.318230036
0.000214146926035503,123835.767137252
0.000214208489090237,123844.216044468
0.00021427005214497,123852.664951685
0.000214331615199704,123861.113858901
0.000214393178254438,123869.562766117
0.000214454741309172,123878.011673333
0.000214516304363905,123886.460580549
0.000214577867418639,123894.909487765
0.000214639430473373,123903.358394981
0.000214700993528107,123911.807302197
0.00021476255658284,123920.256209413
0.000214824119637574,123928.705116629
0.000214885682692308,123937.154023845
0.000214947245747041,123945.602931061
0.000215008808801775,123954.051838277
0.000215070371856509,123962.500745493
0.000215131934911243,123970.949652709
0.000215193497965976,123979.398559925
0.00021525506102071,123987.847467142
0.000215316624075444,123996.296374358
0.000215378187130178,124004.745281574
0.000215439750184911,124013.19418879
0.000215501313239645,124021.643096006
0.000215562876294379,124030.092003222
0.000215624439349112,124038.540910438
0.000215686002403846,124046.989817654
0.00021574756545858,124055.43872487
0.000215809128513314,124063.887632086
0.000215870691568047,124072.336539302
0.000215932254622781,124080.785446518
0.000215993817677515,124089.234353734
0.000216055380732249,124097.68326095
0.000216116943786982,124106.132168166
0.000216178506841716,124114.581075383
0.00021624006989645,124123.029982599
0.000216301632951183,124131.478889815
0.000216363196005917,124139.927797031
0.000216424759060651,124148.376704247
0.000216486322115385,124156.825611463
0.000216547885170118,124165.274518679
0.000216609448224852,124173.723425895
0.000216671011279586,124182.172333111
0.00021673257433432,124190.621240327
0.000216794137389053,124199.070147543
0.000216855700443787,124207.519054759
0.000216917263498521,124215.967961975
0.000216978826553254,124224.416869191
0.000217040389607988,124232.865776407
0.000217101952662722,124241.314683624
0.000217163515717456,124249.76359084
0.000217225078772189,124258.212498056
0.000217286641826923,124266.661405272
0.000217348204881657,124275.110312488
0.000217409767936391,124283.486489273
0.000217471330991124,124291.692943056
0.000217532894045858,124299.89939684
0.000217594457100592,124308.105850624
0.000217656020155325,124316.312304407
0.000217717583210059,124324.518758191
0.000217779146264793,124332.725211974
0.000217840709319527,124340.931665758
0.00021790227237426,124349.138119541
0.000217963835428994,124357.344573325
0.000218025398483728,124365.551027109
0.000218086961538462,124373.757480892
0.000218148524593195,124381.963934676
0.000218210087647929,124390.170388459
0.000218271650702663,124398.376842243
