T(K),Vsol (cm3),ρsol (g/cm3),V_ice (cm3),Individual salt volumes (cm3),,,,Vol%,,,
,,,,Hydrohalite,Sylvite,Gypsum,Mirabilite,Hydrohalite,Sylvite,Gypsum,Mirabilite
257.4,20.4742,1.14968,0.0605109,0,0,0,0.00232839,0.0%,0.0%,0.0%,100.0%
257.35,20.4171,1.15003,0.0600802,0,0,0,0.00230582,0.0%,0.0%,0.0%,100.0%
257.3,20.3605,1.15037,0.0596541,0,0,0,0.00228345,0.0%,0.0%,0.0%,100.0%
257.25,20.3042,1.15072,0.0592327,0,0,0,0.0022615,0.0%,0.0%,0.0%,100.0%
257.2,20.2484,1.15106,0.0588156,0,0,0,0.00223979,0.0%,0.0%,0.0%,100.0%
257.15,20.1929,1.15141,0.0584029,0,0,0,0.00221822,0.0%,0.0%,0.0%,100.0%
257.1,20.1379,1.15175,0.0579946,0,0,0,0.00219697,0.0%,0.0%,0.0%,100.0%
257.05,20.0832,1.15209,0.0575906,0,0,0,0.00217596,0.0%,0.0%,0.0%,100.0%
257,20.0289,1.15244,0.0571907,0,0,0,0.00215524,0.0%,0.0%,0.0%,100.0%
256.95,19.975,1.15278,0.0567951,0,0,0,0.00213474,0.0%,0.0%,0.0%,100.0%
256.9,19.9215,1.15312,0.0564035,0,0,0,0.00211447,0.0%,0.0%,0.0%,100.0%
256.85,19.8683,1.15346,0.056016,0,0,0,0.00209446,0.0%,0.0%,0.0%,100.0%
256.8,19.8155,1.15381,0.0556324,0,0,0,0.00207466,0.0%,0.0%,0.0%,100.0%
256.75,19.7631,1.15415,0.0552528,0,0,0,0.00205511,0.0%,0.0%,0.0%,100.0%
256.7,19.711,1.15449,0.0548771,0,0,0,0.00203579,0.0%,0.0%,0.0%,100.0%
256.65,19.6593,1.15483,0.0545052,0,0,0,0.00201669,0.0%,0.0%,0.0%,100.0%
256.6,19.6077,1.15519,0.0541333,0,0,0,0.00198927,0.0%,0.0%,0.0%,100.0%
256.55,19.5569,1.15551,0.0537765,0,0,0,0.0019878,0.0%,0.0%,0.0%,100.0%
256.5,19.5062,1.15585,0.0534119,0,0,0,0.00196071,0.0%,0.0%,0.0%,100.0%
256.45,19.4559,1.15619,0.0530548,0,0,0,0.00194248,0.0%,0.0%,0.0%,100.0%
256.4,19.4059,1.15653,0.0527013,0,0,0,0.00192446,0.0%,0.0%,0.0%,100.0%
256.35,19.3562,1.15687,0.0523512,0,0,0,0.00190646,0.0%,0.0%,0.0%,100.0%
256.3,19.3068,1.15721,0.0520047,0,0,0,0.00188901,0.0%,0.0%,0.0%,100.0%
256.25,19.2578,1.15755,0.0516616,0,0,0,0.00187159,0.0%,0.0%,0.0%,100.0%
256.2,19.2092,1.15789,0.0513219,0,0,0,0.00185437,0.0%,0.0%,0.0%,100.0%
256.15,19.1608,1.15823,0.0509855,0,0,0,0.00183735,0.0%,0.0%,0.0%,100.0%
256.1,19.1128,1.15857,0.0506525,0,0,0,0.00182079,0.0%,0.0%,0.0%,100.0%
256.05,19.065,1.15891,0.0503226,0,0,0,0.0018039,0.0%,0.0%,0.0%,100.0%
256,19.0176,1.15925,0.0499959,0,0,0,0.00178714,0.0%,0.0%,0.0%,100.0%
255.95,18.9705,1.15958,0.0496726,0,0,0,0.00177124,0.0%,0.0%,0.0%,100.0%
255.9,18.9237,1.15992,0.0493522,0,0,0,0.00175499,0.0%,0.0%,0.0%,100.0%
255.85,18.8772,1.16026,0.049035,0,0,0,0.00173916,0.0%,0.0%,0.0%,100.0%
255.8,18.831,1.1606,0.0487208,0,0,0,0.00172342,0.0%,0.0%,0.0%,100.0%
255.75,18.7851,1.16093,0.0484096,0,0,0,0.00170788,0.0%,0.0%,0.0%,100.0%
255.7,18.7394,1.16127,0.0481014,0,0,0,0.00169249,0.0%,0.0%,0.0%,100.0%
255.65,18.6941,1.16161,0.0477961,0,0,0,0.00167726,0.0%,0.0%,0.0%,100.0%
255.6,18.6491,1.16194,0.0474938,0,0,0,0.00166224,0.0%,0.0%,0.0%,100.0%
255.55,18.6043,1.16228,0.0471942,0,0,0,0.00164731,0.0%,0.0%,0.0%,100.0%
255.5,18.5599,1.16261,0.0468976,0,0,0,0.00163261,0.0%,0.0%,0.0%,100.0%
255.45,18.5157,1.16295,0.0466036,0,0,0,0.00161804,0.0%,0.0%,0.0%,100.0%
255.4,18.4717,1.16329,0.0463125,0,0,0,0.00160365,0.0%,0.0%,0.0%,100.0%
255.35,18.4278,1.16364,0.0460203,0,0,0,0.00158003,0.0%,0.0%,0.0%,100.0%
255.3,18.3848,1.16395,0.0457422,0,0,0,0.00158528,0.0%,0.0%,0.0%,100.0%
255.25,18.3416,1.16429,0.0454549,0,0,0,0.00156077,0.0%,0.0%,0.0%,100.0%
255.2,18.2988,1.16462,0.0451747,0,0,0,0.00154762,0.0%,0.0%,0.0%,100.0%
255.15,18.2561,1.16497,0.0448949,0,0,0,0.00152917,0.0%,0.0%,0.0%,100.0%
255.1,18.2137,1.16531,0.04462,0,0,0,0.00151681,0.0%,0.0%,0.0%,100.0%
255.05,18.1719,1.16562,0.044352,0,0,0,0.00151619,0.0%,0.0%,0.0%,100.0%
255,18.1301,1.16596,0.0440782,0,0,0,0.00149392,0.0%,0.0%,0.0%,100.0%
254.95,18.0886,1.16629,0.0438108,0,0,0,0.0014822,0.0%,0.0%,0.0%,100.0%
254.9,18.0475,1.16662,0.0435458,0,0,0,0.00147064,0.0%,0.0%,0.0%,100.0%
254.85,18.0065,1.16694,0.0432827,0,0,0,0.00145776,0.0%,0.0%,0.0%,100.0%
254.8,17.9655,1.16729,0.0430182,0,0,0,0.00143501,0.0%,0.0%,0.0%,100.0%
254.75,17.9249,1.16762,0.0427626,0,0,0,0.00142993,0.0%,0.0%,0.0%,100.0%
254.7,17.8846,1.16796,0.0425066,0,0,0,0.00141748,0.0%,0.0%,0.0%,100.0%
254.65,17.8442,1.16831,0.042249,0,0,0,0.00139482,0.0%,0.0%,0.0%,100.0%
254.6,17.8048,1.16862,0.0420052,0,0,0,0.00140366,0.0%,0.0%,0.0%,100.0%
254.55,17.7652,1.16895,0.041752,0,0,0,0.00138108,0.0%,0.0%,0.0%,100.0%
254.5,17.7259,1.16928,0.041505,0,0,0,0.00136926,0.0%,0.0%,0.0%,100.0%
254.45,17.6867,1.16962,0.0412601,0,0,0,0.00135756,0.0%,0.0%,0.0%,100.0%
254.4,17.6479,1.16995,0.0410173,0,0,0,0.00134586,0.0%,0.0%,0.0%,100.0%
254.35,17.6092,1.17028,0.0407767,0,0,0,0.0013343,0.0%,0.0%,0.0%,100.0%
254.3,17.5708,1.17061,0.0405382,0,0,0,0.00132302,0.0%,0.0%,0.0%,100.0%
254.25,17.5326,1.17094,0.0403017,0,0,0,0.00131161,0.0%,0.0%,0.0%,100.0%
254.2,17.4946,1.17127,0.0400674,0,0,0,0.00130056,0.0%,0.0%,0.0%,100.0%
254.15,17.4568,1.1716,0.039835,0,0,0,0.00128948,0.0%,0.0%,0.0%,100.0%
254.1,17.4192,1.17193,0.0396038,0,0,0,0.00127621,0.0%,0.0%,0.0%,100.0%
254.05,17.382,1.17226,0.0393771,0,0,0,0.00126998,0.0%,0.0%,0.0%,100.0%
254,17.3448,1.17259,0.0391499,0,0,0,0.00125699,0.0%,0.0%,0.0%,100.0%
253.95,17.3079,1.17292,0.0389254,0,0,0,0.00124638,0.0%,0.0%,0.0%,100.0%
253.9,17.2713,1.17325,0.0387028,0,0,0,0.00123588,0.0%,0.0%,0.0%,100.0%
253.85,17.2348,1.17357,0.0384825,0,0,0,0.00122657,0.0%,0.0%,0.0%,100.0%
253.8,17.1983,1.17392,0.0382612,0,0,0,0.0012088,0.0%,0.0%,0.0%,100.0%
253.75,17.1622,1.17425,0.0380465,0,0,0,0.00120545,0.0%,0.0%,0.0%,100.0%
253.7,17.1266,1.17456,0.0378329,0,0,0,0.00119984,0.0%,0.0%,0.0%,100.0%
253.65,17.0909,1.17489,0.0376179,0,0,0,0.00118496,0.0%,0.0%,0.0%,100.0%
253.6,17.0554,1.17522,0.0374064,0,0,0,0.00117508,0.0%,0.0%,0.0%,100.0%
253.55,17.0202,1.17555,0.0371967,0,0,0,0.00116533,0.0%,0.0%,0.0%,100.0%
253.5,16.9851,1.17587,0.0369886,0,0,0,0.0011556,0.0%,0.0%,0.0%,100.0%
253.45,16.9502,1.1762,0.0367823,0,0,0,0.001146,0.0%,0.0%,0.0%,100.0%
253.4,16.9155,1.17653,0.0365778,0,0,0,0.00113653,0.0%,0.0%,0.0%,100.0%
253.35,16.8811,1.17686,0.0363749,0,0,0,0.00112719,0.0%,0.0%,0.0%,100.0%
253.3,16.8468,1.17718,0.0361736,0,0,0,0.00111782,0.0%,0.0%,0.0%,100.0%
253.25,16.8126,1.17751,0.0359741,0,0,0,0.00110861,0.0%,0.0%,0.0%,100.0%
253.2,16.7787,1.17784,0.0357761,0,0,0,0.0010995,0.0%,0.0%,0.0%,100.0%
253.15,16.745,1.17816,0.0355798,0,0,0,0.00109046,0.0%,0.0%,0.0%,100.0%
253.1,16.7114,1.17849,0.0353851,0,0,0,0.00108148,0.0%,0.0%,0.0%,100.0%
253.05,16.678,1.17882,0.0351919,0,0,0,0.00107259,0.0%,0.0%,0.0%,100.0%
253,16.6446,1.17916,0.0349983,0,0,0,0.00105746,0.0%,0.0%,0.0%,100.0%
252.95,16.6116,1.17949,0.0348104,0,0,0,0.00105555,0.0%,0.0%,0.0%,100.0%
252.9,16.579,1.1798,0.0346237,0,0,0,0.00105263,0.0%,0.0%,0.0%,100.0%
252.85,16.5462,1.18013,0.0344338,0,0,0,0.00103502,0.0%,0.0%,0.0%,100.0%
252.8,16.5139,1.18045,0.0342503,0,0,0,0.00103279,0.0%,0.0%,0.0%,100.0%
252.75,16.4816,1.18077,0.0340652,0,0,0,0.00102113,0.0%,0.0%,0.0%,100.0%
252.7,16.4494,1.1811,0.0338827,0,0,0,0.00101314,0.0%,0.0%,0.0%,100.0%
252.65,16.4174,1.18142,0.0337015,0,0,0,0.00100464,0.0%,0.0%,0.0%,100.0%
252.6,16.3856,1.18175,0.0335219,0,0,0,0.000996673,0.0%,0.0%,0.0%,100.0%
252.55,16.354,1.18207,0.0333438,0,0,0,0.00098925,0.0%,0.0%,0.0%,100.0%
252.5,16.3225,1.1824,0.0331666,0,0,0,0.000980051,0.0%,0.0%,0.0%,100.0%
252.45,16.2912,1.18272,0.0329914,0,0,0,0.000972978,0.0%,0.0%,0.0%,100.0%
252.4,16.2602,1.18304,0.0328176,0,0,0,0.000966231,0.0%,0.0%,0.0%,100.0%
252.35,16.2291,1.18337,0.032644,0,0,0,0.000955767,0.0%,0.0%,0.0%,100.0%
252.3,16.1983,1.1837,0.0324732,0,0,0,0.000949789,0.0%,0.0%,0.0%,100.0%
252.25,16.1677,1.18402,0.032303,0,0,0,0.000941743,0.0%,0.0%,0.0%,100.0%
252.2,16.1372,1.18435,0.0321343,0,0,0,0.000934694,0.0%,0.0%,0.0%,100.0%
252.15,16.1068,1.18467,0.0319667,0,0,0,0.000926751,0.0%,0.0%,0.0%,100.0%
252.1,16.0766,1.185,0.0318007,0,0,0,0.000919616,0.0%,0.0%,0.0%,100.0%
252.05,16.0466,1.18532,0.0316358,0,0,0,0.000912338,0.0%,0.0%,0.0%,100.0%
252,16.017,1.18562,0.0314738,0,0,0,0.000910649,0.0%,0.0%,0.0%,100.0%
251.95,15.987,1.18597,0.0313082,0,0,0,0.000892261,0.0%,0.0%,0.0%,100.0%
251.9,15.9575,1.18629,0.0311487,0,0,0,0.000891083,0.0%,0.0%,0.0%,100.0%
251.85,15.928,1.18661,0.0309887,0,0,0,0.000883743,0.0%,0.0%,0.0%,100.0%
251.8,15.8987,1.18694,0.03083,0,0,0,0.000876478,0.0%,0.0%,0.0%,100.0%
251.75,15.8696,1.18726,0.0306725,0,0,0,0.000869837,0.0%,0.0%,0.0%,100.0%
251.7,15.8406,1.18758,0.0305162,0,0,0,0.000862996,0.0%,0.0%,0.0%,100.0%
251.65,15.8118,1.18791,0.0303611,0,0,0,0.000856164,0.0%,0.0%,0.0%,100.0%
251.6,15.7831,1.18823,0.0302071,0,0,0,0.000849486,0.0%,0.0%,0.0%,100.0%
251.55,15.7546,1.18855,0.0300543,0,0,0,0.000842814,0.0%,0.0%,0.0%,100.0%
251.5,15.726,1.18889,0.0299019,0,0,0,0.00083364,0.0%,0.0%,0.0%,100.0%
251.45,15.6979,1.1892,0.029753,0,0,0,0.000833205,0.0%,0.0%,0.0%,100.0%
251.4,15.6698,1.18952,0.0296025,0,0,0,0.000823137,0.0%,0.0%,0.0%,100.0%
251.35,15.6415,1.18987,0.0294525,0,0,0,0.000810584,0.0%,0.0%,0.0%,100.0%
251.3,15.6139,1.19017,0.0293085,0,0,0,0.000816184,0.0%,0.0%,0.0%,100.0%
251.25,15.5862,1.19049,0.0291608,0,0,0,0.000804123,0.0%,0.0%,0.0%,100.0%
251.2,15.5585,1.19083,0.0290149,0,0,0,0.000795044,0.0%,0.0%,0.0%,100.0%
251.15,15.5312,1.19114,0.0288722,0,0,0,0.000793794,0.0%,0.0%,0.0%,100.0%
251.1,15.5035,1.19149,0.0287273,0,0,0,0.000780426,0.0%,0.0%,0.0%,100.0%
251.05,15.4765,1.1918,0.0285873,0,0,0,0.000781363,0.0%,0.0%,0.0%,100.0%
251,15.4497,1.1921,0.0284471,0,0,0,0.000778175,0.0%,0.0%,0.0%,100.0%
250.95,15.4223,1.19246,0.0283038,0,0,0,0.000759199,0.0%,0.0%,0.0%,100.0%
250.9,15.3958,1.19276,0.0281684,0,0,0,0.000766691,0.0%,0.0%,0.0%,100.0%
250.85,15.3693,1.19307,0.0280297,0,0,0,0.000757523,0.0%,0.0%,0.0%,100.0%
250.8,15.3425,1.19341,0.0278914,0,0,0,0.000746494,0.0%,0.0%,0.0%,100.0%
250.75,15.3159,1.19375,0.0277557,0,0,0,0.000741274,0.0%,0.0%,0.0%,100.0%
250.7,15.2901,1.19404,0.0276231,0,0,0,0.000744608,0.0%,0.0%,0.0%,100.0%
250.65,15.2639,1.19436,0.0274875,0,0,0,0.000732731,0.0%,0.0%,0.0%,100.0%
250.6,15.2378,1.19469,0.0273543,0,0,0,0.000726264,0.0%,0.0%,0.0%,100.0%
250.55,15.2121,1.19499,0.0272232,0,0,0,0.000724684,0.0%,0.0%,0.0%,100.0%
250.5,15.1861,1.19533,0.0270905,0,0,0,0.000712872,0.0%,0.0%,0.0%,100.0%
250.45,15.1605,1.19565,0.0269611,0,0,0,0.000710829,0.0%,0.0%,0.0%,100.0%
250.4,15.135,1.19597,0.0268319,0,0,0,0.000705916,0.0%,0.0%,0.0%,100.0%
250.35,15.1094,1.1963,0.026703,0,0,0,0.000698465,0.0%,0.0%,0.0%,100.0%
250.3,15.0842,1.19662,0.0265762,0,0,0,0.000695832,0.0%,0.0%,0.0%,100.0%
250.25,15.059,1.19694,0.0264493,0,0,0,0.000689247,0.0%,0.0%,0.0%,100.0%
250.2,15.0339,1.19726,0.0263236,0,0,0,0.000684009,0.0%,0.0%,0.0%,100.0%
250.15,15.0086,1.19761,0.0261974,0,0,0,0.000673391,0.0%,0.0%,0.0%,100.0%
250.1,14.9841,1.19791,0.0260761,0,0,0,0.000679132,0.0%,0.0%,0.0%,100.0%
250.05,14.9594,1.19823,0.0259516,0,0,0,0.000668284,0.0%,0.0%,0.0%,100.0%
250,14.9348,1.19855,0.0258295,0,0,0,0.000663882,0.0%,0.0%,0.0%,100.0%
249.95,14.9106,1.19884,0.0257091,0,0,0,0.000663326,0.0%,0.0%,0.0%,100.0%
249.9,14.8859,1.19919,0.0255862,0,0,0,0.000648857,0.0%,0.0%,0.0%,100.0%
249.85,14.8616,1.19952,0.0254676,0,0,0,0.000648648,0.0%,0.0%,0.0%,100.0%
249.8,14.837,1.19987,0.0253473,0,0,0,0.000638001,0.0%,0.0%,0.0%,100.0%
249.75,14.8133,1.20017,0.0252317,0,0,0,0.000643988,0.0%,0.0%,0.0%,100.0%
249.7,14.7894,1.20048,0.0251134,0,0,0,0.000634981,0.0%,0.0%,0.0%,100.0%
249.65,14.766,1.20076,0.0249982,0,0,0,0.000635978,0.0%,0.0%,0.0%,100.0%
249.6,14.7418,1.20113,0.0248794,0,0,0,0.000618218,0.0%,0.0%,0.0%,100.0%
249.55,14.7178,1.20148,0.0247649,0,0,0,0.000615712,0.0%,0.0%,0.0%,100.0%
249.5,14.695,1.20174,0.0246539,0,0,0,0.000624662,0.0%,0.0%,0.0%,100.0%
249.45,14.6712,1.2021,0.0245372,0,0,0,0.000605926,0.0%,0.0%,0.0%,100.0%
249.4,14.6478,1.20242,0.0244257,0,0,0,0.000606293,0.0%,0.0%,0.0%,100.0%
249.35,14.6246,1.20274,0.0243138,0,0,0,0.000601781,0.0%,0.0%,0.0%,100.0%
249.3,14.6014,1.20307,0.0242024,0,0,0,0.000596297,0.0%,0.0%,0.0%,100.0%
249.25,14.5785,1.20339,0.0240924,0,0,0,0.000593883,0.0%,0.0%,0.0%,100.0%
249.2,14.5551,1.20375,0.0239812,0,0,0,0.000582621,0.0%,0.0%,0.0%,100.0%
249.15,14.5324,1.20406,0.023874,0,0,0,0.000585962,0.0%,0.0%,0.0%,100.0%
249.1,14.51,1.20436,0.0237662,0,0,0,0.000583795,0.0%,0.0%,0.0%,100.0%
249.05,14.4873,1.20469,0.0236575,0,0,0,0.000574233,0.0%,0.0%,0.0%,100.0%
249,14.4649,1.205,0.0235513,0,0,0,0.00057261,0.0%,0.0%,0.0%,100.0%
248.95,14.4424,1.20533,0.0234448,0,0,0,0.000567038,0.0%,0.0%,0.0%,100.0%
248.9,14.4198,1.20567,0.0233388,0,0,0,0.000559906,0.0%,0.0%,0.0%,100.0%
248.85,14.3983,1.20594,0.0232365,0,0,0,0.000566758,0.0%,0.0%,0.0%,100.0%
248.8,14.3757,1.2063,0.0231295,0,0,0,0.00054951,0.0%,0.0%,0.0%,100.0%
248.75,14.3541,1.20659,0.0230283,0,0,0,0.000555104,0.0%,0.0%,0.0%,100.0%
248.7,14.3317,1.20694,0.0229235,0,0,0,0.000541901,0.0%,0.0%,0.0%,100.0%
248.65,14.3098,1.20727,0.0228225,0,0,0,0.000542469,0.0%,0.0%,0.0%,100.0%
248.6,14.2881,1.20759,0.0227211,0,0,0,0.000538494,0.0%,0.0%,0.0%,100.0%
248.55,14.2664,1.20792,0.0226204,0,0,0,0.00053455,0.0%,0.0%,0.0%,100.0%
248.5,14.2448,1.20824,0.0225203,0,0,0,0.000530643,0.0%,0.0%,0.0%,100.0%
248.45,14.2233,1.20857,0.0224209,0,0,0,0.000526756,0.0%,0.0%,0.0%,100.0%
248.4,14.2019,1.20889,0.0223221,0,0,0,0.000522909,0.0%,0.0%,0.0%,100.0%
248.35,14.1806,1.20922,0.0222239,0,0,0,0.000518935,0.0%,0.0%,0.0%,100.0%
248.3,14.1593,1.20954,0.0221264,0,0,0,0.000515484,0.0%,0.0%,0.0%,100.0%
248.25,14.1382,1.20987,0.0220294,0,0,0,0.000511551,0.0%,0.0%,0.0%,100.0%
248.2,14.1171,1.21019,0.0219331,0,0,0,0.000507655,0.0%,0.0%,0.0%,100.0%
248.15,14.0962,1.21052,0.0218375,0,0,0,0.000504331,0.0%,0.0%,0.0%,100.0%
248.1,14.0753,1.21084,0.0217424,0,0,0,0.000500682,0.0%,0.0%,0.0%,100.0%
248.05,14.0545,1.21117,0.0216478,0,0,0,0.000496655,0.0%,0.0%,0.0%,100.0%
248,14.0336,1.21151,0.0215535,0,0,0,0.000491261,0.0%,0.0%,0.0%,100.0%
247.95,14.0131,1.21182,0.021461,0,0,0,0.000491431,0.0%,0.0%,0.0%,100.0%
247.9,13.9926,1.21215,0.0213679,0,0,0,0.000486351,0.0%,0.0%,0.0%,100.0%
247.85,13.9721,1.21247,0.0212757,0,0,0,0.000482615,0.0%,0.0%,0.0%,100.0%
247.8,13.9517,1.2128,0.0211841,0,0,0,0.000479118,0.0%,0.0%,0.0%,100.0%
247.75,13.9314,1.21313,0.0210931,0,0,0,0.000475661,0.0%,0.0%,0.0%,100.0%
247.7,13.9113,1.21345,0.0210028,0,0,0,0.000472815,0.0%,0.0%,0.0%,100.0%
247.65,13.8911,1.21378,0.0209127,0,0,0,0.000468242,0.0%,0.0%,0.0%,100.0%
247.6,13.871,1.21411,0.0208234,0,0,0,0.000465451,0.0%,0.0%,0.0%,100.0%
247.55,13.851,1.21444,0.0207346,0,0,0,0.000462099,0.0%,0.0%,0.0%,100.0%
247.5,13.8307,1.21481,0.0206456,0,0,0,0.000454535,0.0%,0.0%,0.0%,100.0%
247.45,13.8113,1.2151,0.0205596,0,0,0,0.000459722,0.0%,0.0%,0.0%,100.0%
247.4,13.792,1.21539,0.0204723,0,0,0,0.000455912,0.0%,0.0%,0.0%,100.0%
247.35,13.7718,1.21576,0.020384,0,0,0,0.000444351,0.0%,0.0%,0.0%,100.0%
247.3,13.7523,1.21608,0.020299,0,0,0,0.000446653,0.0%,0.0%,0.0%,100.0%
247.25,13.7328,1.21641,0.0202133,0,0,0,0.000443019,0.0%,0.0%,0.0%,100.0%
247.2,13.7135,1.21672,0.0201284,0,0,0,0.000440763,0.0%,0.0%,0.0%,100.0%
247.15,13.6943,1.21704,0.0200438,0,0,0,0.000437359,0.0%,0.0%,0.0%,100.0%
247.1,13.6741,1.21746,0.019958,0,0,0,0.000424914,0.0%,0.0%,0.0%,100.0%
247.05,13.6554,1.21774,0.019877,0,0,0,0.000434883,0.0%,0.0%,0.0%,100.0%
247,13.637,1.218,0.0197942,0,0,0,0.000433017,0.0%,0.0%,0.0%,100.0%
246.95,13.6178,1.21835,0.0197103,0,0,0,0.000422946,0.0%,0.0%,0.0%,100.0%
246.9,13.5987,1.21869,0.0196283,0,0,0,0.000419914,0.0%,0.0%,0.0%,100.0%
246.85,13.5797,1.21903,0.0195467,0,0,0,0.00041702,0.0%,0.0%,0.0%,100.0%
246.8,13.5604,1.21939,0.0194652,0,0,0,0.000411776,0.0%,0.0%,0.0%,100.0%
246.75,13.5413,1.21976,0.0193847,0,0,0,0.00040911,0.0%,0.0%,0.0%,100.0%
246.7,13.5229,1.22006,0.0193057,0,0,0,0.000411745,0.0%,0.0%,0.0%,100.0%
246.65,13.5043,1.22039,0.0192255,0,0,0,0.000406082,0.0%,0.0%,0.0%,100.0%
246.6,13.4857,1.22073,0.0191464,0,0,0,0.000403215,0.0%,0.0%,0.0%,100.0%
246.55,13.4672,1.22106,0.0190677,0,0,0,0.000400686,0.0%,0.0%,0.0%,100.0%
246.5,13.4487,1.2214,0.0189894,0,0,0,0.000397228,0.0%,0.0%,0.0%,100.0%
246.45,13.4304,1.22173,0.0189117,0,0,0,0.000394849,0.0%,0.0%,0.0%,100.0%
246.4,13.4122,1.22206,0.0188345,0,0,0,0.000392676,0.0%,0.0%,0.0%,100.0%
246.35,13.3942,1.22237,0.0187579,0,0,0,0.000391376,0.0%,0.0%,0.0%,100.0%
246.3,13.3757,1.22274,0.0186805,0,0,0,0.000383286,0.0%,0.0%,0.0%,100.0%
246.25,13.3575,1.22308,0.0186051,0,0,0,0.00038365,0.0%,0.0%,0.0%,100.0%
246.2,13.3395,1.22341,0.0185296,0,0,0,0.000380942,0.0%,0.0%,0.0%,100.0%
246.15,13.3215,1.22375,0.0184545,0,0,0,0.000378265,0.0%,0.0%,0.0%,100.0%
246.1,13.3043,1.22402,0.0183808,0,0,0,0.000380782,0.0%,0.0%,0.0%,100.0%
246.05,13.2859,1.22441,0.0183049,0,0,0,0.000368717,0.0%,0.0%,0.0%,100.0%
246,13.268,1.22476,0.0182317,0,0,0,0.000369491,0.0%,0.0%,0.0%,100.0%
245.95,13.2503,1.2251,0.0181584,0,0,0,0.000367552,0.0%,0.0%,0.0%,100.0%
245.9,13.2326,1.22544,0.0180855,0,0,0,0.000365114,0.0%,0.0%,0.0%,100.0%
245.85,13.215,1.22578,0.018013,0,0,0,0.000362542,0.0%,0.0%,0.0%,100.0%
245.8,13.1975,1.22612,0.0179409,0,0,0,0.000360159,0.0%,0.0%,0.0%,100.0%
245.75,13.18,1.22646,0.0178691,0,0,0,0.000357295,0.0%,0.0%,0.0%,100.0%
245.7,13.1626,1.2268,0.0177978,0,0,0,0.000354933,0.0%,0.0%,0.0%,100.0%
245.65,13.1453,1.22715,0.0177269,0,0,0,0.000352562,0.0%,0.0%,0.0%,100.0%
245.6,13.1279,1.22749,0.0176564,0,0,0,0.000349881,0.0%,0.0%,0.0%,100.0%
245.55,13.1107,1.22783,0.0175863,0,0,0,0.000347494,0.0%,0.0%,0.0%,100.0%
245.5,13.0935,1.22818,0.0175166,0,0,0,0.000345112,0.0%,0.0%,0.0%,100.0%
245.45,13.0764,1.22852,0.0174473,0,0,0,0.00034264,0.0%,0.0%,0.0%,100.0%
245.4,13.0594,1.22886,0.0173784,0,0,0,0.000340286,0.0%,0.0%,0.0%,100.0%
245.35,13.0424,1.22921,0.0173099,0,0,0,0.000337878,0.0%,0.0%,0.0%,100.0%
245.3,13.0254,1.22955,0.0172417,0,0,0,0.000335511,0.0%,0.0%,0.0%,100.0%
245.25,13.0088,1.22988,0.0171742,0,0,0,0.000334879,0.0%,0.0%,0.0%,100.0%
245.2,12.992,1.23022,0.0171066,0,0,0,0.000331054,0.0%,0.0%,0.0%,100.0%
245.15,12.9362,1.23048,0.0477093,0.012876,0,0,0.000277319,97.9%,0.0%,0.0%,2.1%
245.1,12.8416,1.23062,0.078491,0.0258881,0,0,0.000222769,99.1%,0.0%,0.0%,0.9%
245.05,12.7487,1.23076,0.0771674,0.0254405,0,0,0.000218061,99.2%,0.0%,0.0%,0.8%
245,12.6573,1.23091,0.0758259,0.0249826,0,0,0.000213194,99.2%,0.0%,0.0%,0.8%
244.95,12.5674,1.23105,0.0746361,0.024586,0,0,0.000209071,99.2%,0.0%,0.0%,0.8%
244.9,12.4789,1.23115,0.0737257,0.024305,0,0,0.000206374,99.2%,0.0%,0.0%,0.8%
244.85,12.392,1.23132,0.0719829,0.0236699,0,0,0.000199189,99.2%,0.0%,0.0%,0.8%
244.8,12.3064,1.23146,0.0710245,0.0233637,0,0,0.000196121,99.2%,0.0%,0.0%,0.8%
244.75,12.2223,1.23161,0.0698234,0.0229525,0,0,0.000191707,99.2%,0.0%,0.0%,0.8%
244.7,12.1394,1.23175,0.0687867,0.0226088,0,0,0.000188113,99.2%,0.0%,0.0%,0.8%
244.65,12.0579,1.23189,0.0676986,0.0222411,0,0,0.000184194,99.2%,0.0%,0.0%,0.8%
244.6,11.9777,1.23202,0.0667215,0.0219185,0,0,0.000180813,99.2%,0.0%,0.0%,0.8%
244.55,11.8988,1.23218,0.0655174,0.021497,0,0,0.000176184,99.2%,0.0%,0.0%,0.8%
244.5,11.821,1.23231,0.0646548,0.0212191,0,0,0.000173313,99.2%,0.0%,0.0%,0.8%
244.45,11.7445,1.23246,0.063571,0.0208447,0,0,0.000169228,99.2%,0.0%,0.0%,0.8%
244.4,11.6691,1.23261,0.0625716,0.0205043,0,0,0.000165546,99.2%,0.0%,0.0%,0.8%
244.35,11.5949,1.23275,0.0617065,0.0202197,0,0,0.000162529,99.2%,0.0%,0.0%,0.8%
244.3,11.5218,1.2329,0.0607229,0.0198822,0,0,0.000158847,99.2%,0.0%,0.0%,0.8%
244.25,11.4485,1.23298,0.0613686,0.0200375,0,0.00018858,0,99.1%,0.0%,0.9%,0.0%
244.2,11.376,1.2331,0.0603638,0.0196532,0,0.000218999,0,98.9%,0.0%,1.1%,0.0%
244.15,11.3047,1.23318,0.0597559,0.0194774,0,0.000215794,0,98.9%,0.0%,1.1%,0.0%
